Data,Canal,Campanha,Investimento,Impressoes,Cliques,Conversoes,Pedidos,Receita,Novos_Clientes
2024-08-29,Google Ads,Remarketing_Display,337.73,6087,139,33,6.0,1913.54,4.0
2024-08-29,Google Ads,Video_Awareness_Amplo,1122.81,14748,409,15,8.0,2511.16,4.0
2024-08-29,Meta Ads,Display_Generico,1228.39,25242,641,18,1.0,100.17,0.0
2024-08-29,Meta Ads,Lead_Generation,1090.81,1852,590,83,11.0,3129.72,8.0
2024-08-29,Meta Ads,Performance_Search,796.38,1637,489,93,19.0,9857.9,12.0
2024-08-29,Meta Ads,Performance_Shopping,952.44,1723,571,104,15.0,4884.85,6.0
2024-08-29,Meta Ads,Remarketing_Display,408.81,10864,236,47,15.0,5867.46,8.0
2024-08-29,Meta Ads,Video_Awareness_Amplo,1949.97,44153,1021,34,4.0,1929.17,3.0
2024-08-29,TikTok Ads,Display_Generico,1148.62,27331,982,35,9.0,3126.76,6.0
2024-08-29,TikTok Ads,Lead_Generation,649.63,1460,565,105,31.0,9943.33,18.0
2024-08-29,TikTok Ads,Performance_Search,717.83,1483,545,137,30.0,9351.46,16.0
2024-08-29,TikTok Ads,Performance_Shopping,1268.03,2563,993,193,28.0,11546.98,15.0
2024-08-29,TikTok Ads,Remarketing_Display,305.48,7076,254,75,20.0,8071.05,12.0
2024-08-29,TikTok Ads,Video_Awareness_Amplo,1549.08,46486,1256,57,7.0,2763.35,6.0
2024-08-30,Google Ads,Display_Generico,1475.03,21867,644,19,4.0,922.2,4.0
2024-08-30,Google Ads,Lead_Generation,589.07,678,224,35,11.0,7137.5,8.0
2024-08-30,Google Ads,Performance_Search,560.95,751,237,50,13.0,3214.85,10.0
2024-08-30,Google Ads,Performance_Shopping,1183.2,1191,431,85,16.0,6371.73,13.0
2024-08-30,Google Ads,Remarketing_Display,328.31,4241,130,32,3.0,3798.91,3.0
2024-08-30,Google Ads,Video_Awareness_Amplo,1273.6,14731,466,17,4.0,981.54,3.0
2024-08-30,Meta Ads,Display_Generico,1942.63,43304,999,28,4.0,2051.31,2.0
2024-08-30,Meta Ads,Lead_Generation,775.02,1518,448,70,5.0,2368.98,2.0
2024-08-30,Meta Ads,Performance_Search,1103.84,1877,631,132,23.0,7185.25,10.0
2024-08-30,Meta Ads,Performance_Shopping,638.07,999,343,56,17.0,7741.1,4.0
2024-08-30,Meta Ads,Remarketing_Display,280.89,7960,172,34,5.0,1922.92,4.0
2024-08-30,Meta Ads,Video_Awareness_Amplo,1892.55,32907,972,36,8.0,4219.54,6.0
2024-08-30,TikTok Ads,Display_Generico,1078.62,27518,944,29,4.0,3041.58,3.0
2024-08-30,TikTok Ads,Lead_Generation,1167.35,2519,887,154,27.0,9282.46,21.0
2024-08-30,TikTok Ads,Performance_Search,748.53,1793,680,149,28.0,10512.69,20.0
2024-08-30,TikTok Ads,Performance_Shopping,1298.81,2683,1113,245,34.0,12034.71,20.0
2024-08-30,TikTok Ads,Remarketing_Display,366.94,12167,331,94,13.0,5030.93,8.0
2024-08-30,TikTok Ads,Video_Awareness_Amplo,1538.56,45824,1296,58,15.0,7446.22,9.0
2024-08-31,Google Ads,Display_Generico,1015.99,15426,418,12,1.0,345.37,1.0
2024-08-31,Google Ads,Lead_Generation,558.24,622,209,38,8.0,2368.0299999999997,5.0
2024-08-31,Google Ads,Performance_Search,592.68,674,245,51,11.0,3918.19,7.0
2024-08-31,Google Ads,Performance_Shopping,664.09,663,243,45,14.0,5330.93,13.0
2024-08-31,Google Ads,Remarketing_Display,295.34,4261,111,28,5.0,1012.7199999999999,4.0
2024-08-31,Google Ads,Video_Awareness_Amplo,762.5,12805,333,13,6.0,1067.6000000000001,4.0
2024-08-31,Meta Ads,Display_Generico,988.85,17929,541,14,2.0,605.6,2.0
2024-08-31,Meta Ads,Lead_Generation,511.77,782,265,44,12.0,4300.35,8.0
2024-08-31,Meta Ads,Performance_Search,521.44,984,320,58,27.0,10773.87,14.0
2024-08-31,Meta Ads,Performance_Shopping,444.98,830,267,41,22.0,7536.93,6.0
2024-08-31,Meta Ads,Remarketing_Display,212.32,5361,119,26,10.0,5272.82,6.0
2024-08-31,Meta Ads,Video_Awareness_Amplo,1004.69,21902,571,18,7.0,2434.58,6.0
2024-08-31,TikTok Ads,Display_Generico,1227.03,31001,978,32,7.0,2794.87,4.0
2024-08-31,TikTok Ads,Lead_Generation,802.15,1820,640,116,24.0,13941.56,15.0
2024-08-31,TikTok Ads,Performance_Search,735.38,1608,558,143,35.0,10794.289999999999,20.0
2024-08-31,TikTok Ads,Performance_Shopping,460.56,1033,408,77,37.0,12623.93,22.0
2024-08-31,TikTok Ads,Remarketing_Display,247.29,7340,228,62,18.0,6972.29,13.0
2024-08-31,TikTok Ads,Video_Awareness_Amplo,911.48,22134,746,30,7.0,2860.2,5.0
2024-09-01,Google Ads,Display_Generico,829.53,14197,324,9,2.0,600.02,1.0
2024-09-01,Google Ads,Lead_Generation,564.16,670,233,42,6.0,2177.08,4.0
2024-09-01,Google Ads,Performance_Search,871.19,1059,367,73,16.0,3162.98,8.0
2024-09-01,Google Ads,Performance_Shopping,647.88,797,265,55,14.0,5292.53,10.0
2024-09-01,Google Ads,Remarketing_Display,253.42,3733,103,23,9.0,4507.35,4.0
2024-09-01,Google Ads,Video_Awareness_Amplo,1003.36,15372,438,16,2.0,485.63,1.0
2024-09-01,Meta Ads,Display_Generico,882.07,17191,481,13,11.0,5587.82,7.0
2024-09-01,Meta Ads,Lead_Generation,452.15,687,230,38,15.0,5375.43,10.0
2024-09-01,Meta Ads,Performance_Search,883.42,1574,478,87,16.0,4966.5,12.0
2024-09-01,Meta Ads,Performance_Shopping,376.58,684,227,41,22.0,9369.08,14.0
2024-09-01,Meta Ads,Remarketing_Display,205.26,4811,116,26,4.0,1780.86,3.0
2024-09-01,Meta Ads,Video_Awareness_Amplo,723.06,12173,365,12,7.0,2501.33,5.0
2024-09-01,TikTok Ads,Display_Generico,936.42,30136,804,27,7.0,2423.2400000000002,5.0
2024-09-01,TikTok Ads,Lead_Generation,674.46,1647,603,117,27.0,10020.05,16.0
2024-09-01,TikTok Ads,Performance_Search,644.27,1362,557,140,47.0,21253.19,32.0
2024-09-01,TikTok Ads,Performance_Shopping,473.89,1194,435,82,30.0,10752.97,22.0
2024-09-01,TikTok Ads,Remarketing_Display,202.53,4913,164,44,15.0,7239.98,12.0
2024-09-01,TikTok Ads,Video_Awareness_Amplo,1212.58,39494,1016,47,9.0,6531.7699999999995,6.0
2024-09-02,Google Ads,Display_Generico,1308.78,18728,552,15,4.0,2169.5899999999997,2.0
2024-09-02,Google Ads,Lead_Generation,583.02,704,251,42,10.0,3770.69,8.0
2024-09-02,Google Ads,Performance_Search,604.47,729,243,58,15.0,5979.6,8.0
2024-09-02,Google Ads,Performance_Shopping,1150.05,1252,453,86,10.0,5109.53,9.0
2024-09-02,Google Ads,Remarketing_Display,313.3,4298,120,30,5.0,2882.87,3.0
2024-09-02,Google Ads,Video_Awareness_Amplo,1506.93,23209,600,25,4.0,1365.82,2.0
2024-09-02,Meta Ads,Display_Generico,1248.12,24982,660,17,3.0,1874.6799999999998,1.0
2024-09-02,Meta Ads,Lead_Generation,1092.86,1707,593,99,20.0,6377.59,11.0
2024-09-02,Meta Ads,Performance_Search,592.49,915,306,59,20.0,4519.24,11.0
2024-09-02,Meta Ads,Performance_Shopping,1303.14,1999,695,118,21.0,6352.04,15.0
2024-09-02,Meta Ads,Remarketing_Display,396.66,10354,219,53,7.0,2941.38,4.0
2024-09-02,Meta Ads,Video_Awareness_Amplo,2026.11,38059,1051,36,4.0,2149.72,4.0
2024-09-02,TikTok Ads,Display_Generico,1754.64,51392,1458,45,6.0,3316.58,2.0
2024-09-02,TikTok Ads,Lead_Generation,1169.46,2477,926,158,31.0,12756.1,15.0
2024-09-02,TikTok Ads,Performance_Search,1091.49,2501,903,216,44.0,15454.81,34.0
2024-09-02,TikTok Ads,Performance_Shopping,719.8,1509,599,113,39.0,14993.32,24.0
2024-09-02,TikTok Ads,Remarketing_Display,481.95,14505,444,123,20.0,6594.5,14.0
2024-09-02,TikTok Ads,Video_Awareness_Amplo,1206.43,35055,1048,45,9.0,3416.74,4.0
2024-09-03,Google Ads,Display_Generico,1520.65,21568,576,16,2.0,231.76,2.0
2024-09-03,Google Ads,Lead_Generation,594.67,729,246,43,11.0,3483.9700000000003,8.0
2024-09-03,Google Ads,Performance_Search,1023.26,1107,420,92,14.0,8565.19,10.0
2024-09-03,Google Ads,Performance_Shopping,893.03,1098,392,76,19.0,6762.38,14.0
2024-09-03,Google Ads,Remarketing_Display,432.24,5170,160,42,6.0,1494.3,3.0
2024-09-03,Google Ads,Video_Awareness_Amplo,1370.0,23764,585,22,5.0,3399.34,4.0
2024-09-03,Meta Ads,Display_Generico,1173.36,31359,670,17,5.0,2657.93,3.0
2024-09-03,Meta Ads,Lead_Generation,1119.28,1660,566,87,16.0,5279.53,10.0
2024-09-03,Meta Ads,Performance_Search,559.18,947,297,53,17.0,7416.18,12.0
2024-09-03,Meta Ads,Performance_Shopping,849.04,1359,436,81,14.0,3335.74,8.0
2024-09-03,Meta Ads,Remarketing_Display,420.41,9447,213,45,7.0,2865.33,5.0
2024-09-03,Meta Ads,Video_Awareness_Amplo,1339.28,26192,761,25,3.0,954.3199999999999,2.0
2024-09-03,TikTok Ads,Display_Generico,1750.33,56659,1491,48,8.0,2319.43,5.0
2024-09-03,TikTok Ads,Lead_Generation,648.18,1285,517,94,30.0,11134.73,21.0
2024-09-03,TikTok Ads,Performance_Search,796.67,1912,697,163,33.0,11253.01,23.0
2024-09-03,TikTok Ads,Performance_Shopping,746.09,1527,571,110,30.0,12715.04,22.0
2024-09-03,TikTok Ads,Remarketing_Display,400.67,13210,356,93,15.0,5866.1,14.0
2024-09-03,TikTok Ads,Video_Awareness_Amplo,1624.2,46160,1490,68,10.0,2595.43,8.0
2024-09-04,Google Ads,Display_Generico,1913.68,28270,773,23,4.0,1780.51,3.0
2024-09-04,Google Ads,Lead_Generation,867.19,979,359,55,6.0,1173.48,5.0
2024-09-04,Google Ads,Performance_Search,1250.32,1723,543,109,14.0,4542.46,9.0
2024-09-04,Google Ads,Performance_Shopping,1302.85,1322,494,94,20.0,10935.02,12.0
2024-09-04,Google Ads,Remarketing_Display,416.79,5433,173,46,10.0,5142.62,8.0
2024-09-04,Google Ads,Video_Awareness_Amplo,1709.01,21750,717,31,4.0,2257.08,2.0
2024-09-04,Meta Ads,Display_Generico,1506.1,28295,812,20,6.0,1303.81,5.0
2024-09-04,Meta Ads,Lead_Generation,1193.93,1754,612,85,14.0,3996.8,9.0
2024-09-04,Meta Ads,Performance_Search,976.79,1656,536,105,18.0,6229.51,12.0
2024-09-04,Meta Ads,Performance_Shopping,1320.11,2617,772,143,18.0,6889.54,10.0
2024-09-04,Meta Ads,Remarketing_Display,331.16,7754,175,42,11.0,4958.2,7.0
2024-09-04,Meta Ads,Video_Awareness_Amplo,1965.9,39387,1156,41,3.0,323.32,1.0
2024-09-04,TikTok Ads,Display_Generico,1693.18,45727,1476,50,11.0,4476.67,5.0
2024-09-04,TikTok Ads,Lead_Generation,1211.1,2222,919,183,29.0,10725.23,19.0
2024-09-04,TikTok Ads,Performance_Search,968.13,2363,827,194,39.0,18255.35,25.0
2024-09-04,TikTok Ads,Performance_Shopping,895.5,1881,749,151,19.0,11515.05,13.0
2024-09-04,TikTok Ads,Remarketing_Display,384.0,8813,295,73,19.0,8234.289999999999,9.0
2024-09-04,TikTok Ads,Video_Awareness_Amplo,1361.03,40896,1192,53,8.0,1696.7,4.0
2024-09-05,Google Ads,Display_Generico,1649.16,24028,644,21,2.0,209.19,2.0
2024-09-05,Google Ads,Lead_Generation,1270.44,1444,499,80,6.0,5145.0599999999995,2.0
2024-09-05,Google Ads,Performance_Search,786.02,820,310,65,19.0,5813.16,12.0
2024-09-05,Google Ads,Performance_Shopping,1337.13,1667,537,92,21.0,9545.99,14.0
2024-09-05,Google Ads,Remarketing_Display,365.46,4803,153,40,10.0,1994.99,7.0
2024-09-05,Google Ads,Video_Awareness_Amplo,1703.48,21738,638,24,6.0,1293.2,5.0
2024-09-05,Meta Ads,Display_Generico,1945.33,48797,1068,28,1.0,264.11,1.0
2024-09-05,Meta Ads,Lead_Generation,1164.0,2213,715,108,12.0,3211.85,9.0
2024-09-05,Meta Ads,Performance_Search,1149.29,2066,674,130,14.0,4557.5,8.0
2024-09-05,Meta Ads,Performance_Shopping,668.76,1227,378,59,14.0,4223.81,9.0
2024-09-05,Meta Ads,Remarketing_Display,497.91,11487,276,62,10.0,5052.63,6.0
2024-09-05,Meta Ads,Video_Awareness_Amplo,1685.43,34835,1029,33,9.0,5231.41,5.0
2024-09-05,TikTok Ads,Display_Generico,1399.44,44268,1089,36,11.0,4678.66,9.0
2024-09-05,TikTok Ads,Lead_Generation,582.03,1249,482,88,27.0,15070.42,19.0
2024-09-05,TikTok Ads,Performance_Search,571.05,1340,528,126,33.0,10927.49,24.0
2024-09-05,TikTok Ads,Performance_Shopping,630.21,1370,490,98,27.0,11228.19,18.0
2024-09-05,TikTok Ads,Remarketing_Display,321.52,7334,246,70,19.0,7989.59,5.0
2024-09-05,TikTok Ads,Video_Awareness_Amplo,1468.7,44300,1184,49,11.0,3198.06,10.0
2024-09-06,Google Ads,Display_Generico,1379.36,17695,506,16,4.0,1872.29,3.0
2024-09-06,Google Ads,Lead_Generation,1100.6,1184,441,69,19.0,6930.84,14.0
2024-09-06,Google Ads,Performance_Search,1026.63,975,374,78,12.0,3880.18,5.0
2024-09-06,Google Ads,Performance_Shopping,629.83,717,247,49,15.0,7232.39,9.0
2024-09-06,Google Ads,Remarketing_Display,417.14,5600,166,38,11.0,4551.85,7.0
2024-09-06,Google Ads,Video_Awareness_Amplo,1750.37,24846,645,23,2.0,1221.43,1.0
2024-09-06,Meta Ads,Display_Generico,1127.32,28585,657,17,5.0,1733.07,5.0
2024-09-06,Meta Ads,Lead_Generation,1343.76,2627,821,117,17.0,8287.63,13.0
2024-09-06,Meta Ads,Performance_Search,1203.04,1919,629,126,18.0,5391.45,9.0
2024-09-06,Meta Ads,Performance_Shopping,1295.31,2348,769,119,16.0,7272.969999999999,8.0
2024-09-06,Meta Ads,Remarketing_Display,311.46,6057,175,41,14.0,8706.69,11.0
2024-09-06,Meta Ads,Video_Awareness_Amplo,1225.85,22807,682,25,6.0,2986.67,5.0
2024-09-06,TikTok Ads,Display_Generico,1879.98,56104,1488,47,6.0,3407.18,4.0
2024-09-06,TikTok Ads,Lead_Generation,719.97,1616,602,123,20.0,8895.789999999999,17.0
2024-09-06,TikTok Ads,Performance_Search,1235.74,2610,970,244,37.0,13644.39,23.0
2024-09-06,TikTok Ads,Performance_Shopping,1163.74,2528,1030,213,28.0,11988.41,22.0
2024-09-06,TikTok Ads,Remarketing_Display,277.47,6881,224,62,16.0,5976.76,10.0
2024-09-06,TikTok Ads,Video_Awareness_Amplo,1454.81,49174,1214,54,14.0,6728.14,9.0
2024-09-07,Google Ads,Display_Generico,1016.12,13207,411,12,1.0,107.3,1.0
2024-09-07,Google Ads,Lead_Generation,855.85,951,330,51,10.0,5391.93,6.0
2024-09-07,Google Ads,Performance_Search,545.4,681,215,45,18.0,6015.48,11.0
2024-09-07,Google Ads,Performance_Shopping,764.1,823,305,60,12.0,7209.6900000000005,7.0
2024-09-07,Google Ads,Remarketing_Display,329.16,5764,146,36,6.0,1273.02,5.0
2024-09-07,Google Ads,Video_Awareness_Amplo,907.82,17233,395,15,4.0,2091.62,2.0
2024-09-07,Meta Ads,Display_Generico,1212.98,23297,649,15,1.0,1400.96,1.0
2024-09-07,Meta Ads,Lead_Generation,450.24,772,236,39,23.0,9585.78,19.0
2024-09-07,Meta Ads,Performance_Search,539.55,887,296,53,24.0,9766.36,18.0
2024-09-07,Meta Ads,Performance_Shopping,619.06,1009,320,54,22.0,6393.46,14.0
2024-09-07,Meta Ads,Remarketing_Display,263.83,6895,149,31,6.0,1457.3899999999999,3.0
2024-09-07,Meta Ads,Video_Awareness_Amplo,1062.81,25957,542,18,6.0,2253.85,5.0
2024-09-07,TikTok Ads,Display_Generico,807.84,19039,665,20,7.0,1853.4,5.0
2024-09-07,TikTok Ads,Lead_Generation,472.22,1053,428,82,25.0,10003.26,15.0
2024-09-07,TikTok Ads,Performance_Search,382.32,895,314,75,47.0,17796.1,24.0
2024-09-07,TikTok Ads,Performance_Shopping,738.17,1649,659,125,30.0,12998.83,16.0
2024-09-07,TikTok Ads,Remarketing_Display,204.0,5205,177,52,14.0,4732.53,9.0
2024-09-07,TikTok Ads,Video_Awareness_Amplo,761.8,20588,664,27,7.0,1842.67,5.0
2024-09-08,Google Ads,Display_Generico,1183.51,17080,500,14,2.0,733.21,2.0
2024-09-08,Google Ads,Lead_Generation,848.13,941,317,56,14.0,4890.58,10.0
2024-09-08,Google Ads,Performance_Search,789.49,846,300,60,11.0,5585.78,9.0
2024-09-08,Google Ads,Performance_Shopping,880.98,1018,353,73,14.0,7305.63,8.0
2024-09-08,Google Ads,Remarketing_Display,330.74,4909,133,30,6.0,1087.24,4.0
2024-09-08,Google Ads,Video_Awareness_Amplo,1200.38,17228,515,19,2.0,470.55,2.0
2024-09-08,Meta Ads,Display_Generico,847.57,19921,467,13,4.0,1980.8799999999999,3.0
2024-09-08,Meta Ads,Lead_Generation,749.09,1349,446,63,16.0,6907.94,12.0
2024-09-08,Meta Ads,Performance_Search,374.16,678,224,42,14.0,5571.599999999999,11.0
2024-09-08,Meta Ads,Performance_Shopping,690.83,1173,390,66,18.0,8276.09,11.0
2024-09-08,Meta Ads,Remarketing_Display,232.2,5756,138,31,7.0,2049.94,3.0
2024-09-08,Meta Ads,Video_Awareness_Amplo,1303.41,29556,778,30,2.0,2041.08,2.0
2024-09-08,TikTok Ads,Display_Generico,1211.34,29711,987,35,8.0,2333.92,6.0
2024-09-08,TikTok Ads,Lead_Generation,855.91,1671,669,115,21.0,8641.91,11.0
2024-09-08,TikTok Ads,Performance_Search,448.88,1092,384,95,32.0,10693.630000000001,19.0
2024-09-08,TikTok Ads,Performance_Shopping,711.12,1495,573,125,30.0,13527.07,22.0
2024-09-08,TikTok Ads,Remarketing_Display,183.82,5181,140,35,16.0,4406.44,11.0
2024-09-08,TikTok Ads,Video_Awareness_Amplo,830.56,20638,691,30,8.0,1133.81,5.0
2024-09-09,Google Ads,Display_Generico,1545.93,24296,661,18,4.0,1575.81,3.0
2024-09-09,Google Ads,Lead_Generation,1163.08,1392,459,83,14.0,3165.73,11.0
2024-09-09,Google Ads,Performance_Search,590.76,716,256,53,18.0,7797.2300000000005,12.0
2024-09-09,Google Ads,Performance_Shopping,658.89,826,272,46,8.0,2820.79,3.0
2024-09-09,Google Ads,Remarketing_Display,314.45,5147,116,30,5.0,4028.0600000000004,3.0
2024-09-09,Google Ads,Video_Awareness_Amplo,1451.28,21944,580,23,4.0,987.9000000000001,3.0
2024-09-09,Meta Ads,Display_Generico,1292.17,22473,664,18,3.0,1650.6100000000001,1.0
2024-09-09,Meta Ads,Lead_Generation,899.98,1646,524,79,21.0,7187.400000000001,16.0
2024-09-09,Meta Ads,Performance_Search,1312.52,2419,752,155,29.0,9747.45,17.0
2024-09-09,Meta Ads,Performance_Shopping,980.55,1623,552,101,21.0,9909.27,15.0
2024-09-09,Meta Ads,Remarketing_Display,434.23,10176,257,57,8.0,2522.62,5.0
2024-09-09,Meta Ads,Video_Awareness_Amplo,1475.1,30233,841,30,3.0,1873.21,3.0
2024-09-09,TikTok Ads,Display_Generico,2030.55,59664,1833,55,10.0,4742.5199999999995,5.0
2024-09-09,TikTok Ads,Lead_Generation,568.65,1263,509,102,32.0,16105.64,25.0
2024-09-09,TikTok Ads,Performance_Search,1037.89,2403,935,244,27.0,9833.380000000001,18.0
2024-09-09,TikTok Ads,Performance_Shopping,616.28,1392,530,114,30.0,13047.81,20.0
2024-09-09,TikTok Ads,Remarketing_Display,297.47,9269,230,67,13.0,5113.45,12.0
2024-09-09,TikTok Ads,Video_Awareness_Amplo,1241.45,44079,1106,52,7.0,3023.0800000000004,6.0
2024-09-10,Google Ads,Display_Generico,1356.17,23944,600,18,3.0,457.56,2.0
2024-09-10,Google Ads,Lead_Generation,1012.74,1114,416,74,16.0,5776.62,8.0
2024-09-10,Google Ads,Performance_Search,649.49,705,253,52,13.0,5067.53,6.0
2024-09-10,Google Ads,Performance_Shopping,1363.7,1485,562,116,27.0,12834.970000000001,20.0
2024-09-10,Google Ads,Remarketing_Display,532.07,8002,202,46,9.0,6449.01,3.0
2024-09-10,Google Ads,Video_Awareness_Amplo,1167.48,15105,452,16,4.0,778.65,4.0
2024-09-10,Meta Ads,Display_Generico,1713.9,39974,923,23,7.0,2864.24,4.0
2024-09-10,Meta Ads,Lead_Generation,919.22,1608,528,81,16.0,7033.31,9.0
2024-09-10,Meta Ads,Performance_Search,1034.38,1764,562,121,26.0,10932.98,19.0
2024-09-10,Meta Ads,Performance_Shopping,634.59,1042,359,59,13.0,6432.59,9.0
2024-09-10,Meta Ads,Remarketing_Display,388.93,7656,209,42,11.0,4145.66,9.0
2024-09-10,Meta Ads,Video_Awareness_Amplo,1445.8,30795,846,31,6.0,2726.45,3.0
2024-09-10,TikTok Ads,Display_Generico,2010.55,50729,1631,55,12.0,7857.11,7.0
2024-09-10,TikTok Ads,Lead_Generation,1271.46,3136,1105,204,24.0,7194.0,17.0
2024-09-10,TikTok Ads,Performance_Search,723.22,1482,559,125,37.0,16115.95,25.0
2024-09-10,TikTok Ads,Performance_Shopping,720.42,1618,595,133,40.0,16680.66,22.0
2024-09-10,TikTok Ads,Remarketing_Display,408.06,12246,313,88,14.0,5787.67,8.0
2024-09-10,TikTok Ads,Video_Awareness_Amplo,1129.99,37683,952,40,10.0,3313.79,8.0
2024-09-11,Google Ads,Display_Generico,1357.25,18324,590,16,6.0,1627.71,4.0
2024-09-11,Google Ads,Lead_Generation,1251.12,1423,464,82,16.0,9993.69,13.0
2024-09-11,Google Ads,Performance_Search,1218.89,1226,472,97,16.0,5823.81,12.0
2024-09-11,Google Ads,Performance_Shopping,871.19,993,328,58,12.0,7126.83,9.0
2024-09-11,Google Ads,Remarketing_Display,389.74,4763,159,39,11.0,3271.87,7.0
2024-09-11,Google Ads,Video_Awareness_Amplo,1422.0,23901,589,23,6.0,1057.93,5.0
2024-09-11,Meta Ads,Display_Generico,1918.53,37351,1019,29,1.0,1188.3,0.0
2024-09-11,Meta Ads,Lead_Generation,972.5,1748,522,81,15.0,5787.55,8.0
2024-09-11,Meta Ads,Performance_Search,896.77,1462,507,97,15.0,3973.63,8.0
2024-09-11,Meta Ads,Performance_Shopping,570.88,1011,338,58,18.0,5736.15,13.0
2024-09-11,Meta Ads,Remarketing_Display,532.82,12639,284,59,6.0,3281.33,3.0
2024-09-11,Meta Ads,Video_Awareness_Amplo,1191.45,33684,703,23,5.0,1004.79,1.0
2024-09-11,TikTok Ads,Display_Generico,1930.36,60661,1652,57,7.0,4029.01,5.0
2024-09-11,TikTok Ads,Lead_Generation,816.69,1658,693,136,27.0,10938.09,13.0
2024-09-11,TikTok Ads,Performance_Search,1293.9,2908,1141,286,34.0,12159.880000000001,18.0
2024-09-11,TikTok Ads,Performance_Shopping,1074.52,2335,885,182,29.0,11543.73,15.0
2024-09-11,TikTok Ads,Remarketing_Display,523.31,19342,483,132,16.0,5986.07,9.0
2024-09-11,TikTok Ads,Video_Awareness_Amplo,1863.64,43646,1537,73,11.0,3934.1099999999997,7.0
2024-09-12,Google Ads,Display_Generico,1461.54,26633,624,18,3.0,1007.45,1.0
2024-09-12,Google Ads,Lead_Generation,1222.71,1638,520,94,11.0,3541.21,10.0
2024-09-12,Google Ads,Performance_Search,931.77,1121,394,95,18.0,5764.89,13.0
2024-09-12,Google Ads,Performance_Shopping,785.91,844,307,54,21.0,7608.74,17.0
2024-09-12,Google Ads,Remarketing_Display,433.65,5630,180,46,9.0,4781.900000000001,8.0
2024-09-12,Google Ads,Video_Awareness_Amplo,1235.45,15943,487,19,4.0,840.83,3.0
2024-09-12,Meta Ads,Display_Generico,1457.02,28160,840,20,3.0,1428.61,3.0
2024-09-12,Meta Ads,Lead_Generation,642.25,1080,358,59,15.0,7732.22,11.0
2024-09-12,Meta Ads,Performance_Search,1286.13,2399,767,141,27.0,13476.66,16.0
2024-09-12,Meta Ads,Performance_Shopping,1263.36,2059,646,106,14.0,4126.9,11.0
2024-09-12,Meta Ads,Remarketing_Display,349.25,6589,181,43,9.0,3940.92,5.0
2024-09-12,Meta Ads,Video_Awareness_Amplo,1550.25,39498,868,30,11.0,3550.45,8.0
2024-09-12,TikTok Ads,Display_Generico,1298.4,33570,999,30,10.0,4616.61,8.0
2024-09-12,TikTok Ads,Lead_Generation,1113.85,2180,859,169,28.0,9937.9,19.0
2024-09-12,TikTok Ads,Performance_Search,1137.81,2664,974,248,44.0,18875.88,28.0
2024-09-12,TikTok Ads,Performance_Shopping,1355.76,2633,1070,243,24.0,10753.11,21.0
2024-09-12,TikTok Ads,Remarketing_Display,491.88,11165,373,105,19.0,5203.35,13.0
2024-09-12,TikTok Ads,Video_Awareness_Amplo,1856.2,59942,1592,66,10.0,3517.94,10.0
2024-09-13,Google Ads,Display_Generico,1666.1,26166,676,19,2.0,403.96,1.0
2024-09-13,Google Ads,Lead_Generation,1346.85,1678,588,95,16.0,3269.51,8.0
2024-09-13,Google Ads,Performance_Search,574.62,701,250,59,11.0,4252.59,5.0
2024-09-13,Google Ads,Performance_Shopping,913.35,957,356,65,14.0,6895.22,9.0
2024-09-13,Google Ads,Remarketing_Display,451.63,6284,186,43,4.0,1596.87,4.0
2024-09-13,Google Ads,Video_Awareness_Amplo,1266.38,19245,479,20,3.0,688.6800000000001,0.0
2024-09-13,Meta Ads,Display_Generico,1441.72,33995,807,22,1.0,253.99,0.0
2024-09-13,Meta Ads,Lead_Generation,873.2,1452,461,69,16.0,6511.99,8.0
2024-09-13,Meta Ads,Performance_Search,943.25,1919,573,122,21.0,6916.62,12.0
2024-09-13,Meta Ads,Performance_Shopping,1039.71,1849,616,112,15.0,4454.76,12.0
2024-09-13,Meta Ads,Remarketing_Display,363.27,8473,199,41,11.0,5055.14,7.0
2024-09-13,Meta Ads,Video_Awareness_Amplo,1152.74,27097,603,22,9.0,3797.3999999999996,4.0
2024-09-13,TikTok Ads,Display_Generico,1413.06,37279,1160,37,4.0,669.12,1.0
2024-09-13,TikTok Ads,Lead_Generation,1299.16,2964,1136,208,39.0,17154.43,25.0
2024-09-13,TikTok Ads,Performance_Search,914.45,1783,722,164,44.0,16896.09,25.0
2024-09-13,TikTok Ads,Performance_Shopping,1100.61,2780,977,221,41.0,16950.29,27.0
2024-09-13,TikTok Ads,Remarketing_Display,317.88,10808,280,76,13.0,6795.67,9.0
2024-09-13,TikTok Ads,Video_Awareness_Amplo,1904.71,68739,1743,84,9.0,2213.2,6.0
2024-09-14,Google Ads,Display_Generico,1311.34,14574,482,13,2.0,1115.58,2.0
2024-09-14,Google Ads,Lead_Generation,385.68,419,147,24,16.0,5147.13,9.0
2024-09-14,Google Ads,Performance_Search,752.93,792,283,61,17.0,6898.47,13.0
2024-09-14,Google Ads,Performance_Shopping,689.87,815,300,57,15.0,5948.22,10.0
2024-09-14,Google Ads,Remarketing_Display,347.22,5601,135,33,8.0,2751.65,4.0
2024-09-14,Google Ads,Video_Awareness_Amplo,1162.3,14794,426,16,9.0,2024.8799999999999,7.0
2024-09-14,Meta Ads,Display_Generico,826.05,14821,423,11,6.0,3942.16,3.0
2024-09-14,Meta Ads,Lead_Generation,684.6,1175,390,62,14.0,4788.3,9.0
