Data,Ano,Mes_Numero,Mes_Nome,Trimestre,Semana,Dia_Semana,Dia_Mes,Fim_Semana,Ano_Mes,Black_Friday,Natal
2024-12-14,2024,12,Dezembro,4,50,Sábado,14,True,2024-12,False,True
2024-12-15,2024,12,Dezembro,4,50,Domingo,15,True,2024-12,False,True
2024-12-16,2024,12,Dezembro,4,51,Segunda,16,False,2024-12,False,True
2024-12-17,2024,12,Dezembro,4,51,Terça,17,False,2024-12,False,True
2024-12-18,2024,12,Dezembro,4,51,Quarta,18,False,2024-12,False,True
2024-12-19,2024,12,Dezembro,4,51,Quinta,19,False,2024-12,False,True
2024-12-20,2024,12,Dezembro,4,51,Sexta,20,False,2024-12,False,True
2024-12-21,2024,12,Dezembro,4,51,Sábado,21,True,2024-12,False,True
2024-12-22,2024,12,Dezembro,4,51,Domingo,22,True,2024-12,False,True
2024-12-23,2024,12,Dezembro,4,52,Segunda,23,False,2024-12,False,True
2024-12-24,2024,12,Dezembro,4,52,Terça,24,False,2024-12,False,True
2024-12-25,2024,12,Dezembro,4,52,Quarta,25,False,2024-12,False,True
2024-12-26,2024,12,Dezembro,4,52,Quinta,26,False,2024-12,False,True
2024-12-27,2024,12,Dezembro,4,52,Sexta,27,False,2024-12,False,True
2024-12-28,2024,12,Dezembro,4,52,Sábado,28,True,2024-12,False,True
2024-12-29,2024,12,Dezembro,4,52,Domingo,29,True,2024-12,False,True
2024-12-30,2024,12,Dezembro,4,1,Segunda,30,False,2024-12,False,True
2024-12-31,2024,12,Dezembro,4,1,Terça,31,False,2024-12,False,True
