customer_id,acquisition_date,acquisition_channel,acquisition_campaign,segment,region,total_orders,total_revenue,status
91363,2024-08-03,TikTok Ads,Lead_Generation,SMB,MG,2,507.92,active
91364,2024-08-03,TikTok Ads,Lead_Generation,Mid-Market,DF,1,206.14,active
91365,2024-08-03,TikTok Ads,Performance_Search,Mid-Market,MG,1,253.44,churned
91366,2024-08-03,TikTok Ads,Performance_Search,SMB,CE,1,340.33,active
91367,2024-08-03,TikTok Ads,Performance_Search,SMB,BA,2,260.63,active
91368,2024-08-03,TikTok Ads,Performance_Search,Mid-Market,RJ,1,622.34,active
91369,2024-08-03,TikTok Ads,Performance_Search,SMB,BA,1,322.82,active
91370,2024-08-03,TikTok Ads,Performance_Search,Mid-Market,BA,1,1044.22,active
91371,2024-08-03,TikTok Ads,Performance_Search,Mid-Market,MG,2,559.16,active
91372,2024-08-03,TikTok Ads,Performance_Search,SMB,BA,1,291.95,active
91373,2024-08-03,TikTok Ads,Performance_Search,SMB,SP,1,133.05,active
91374,2024-08-03,TikTok Ads,Performance_Search,SMB,DF,1,144.21,active
91375,2024-08-03,TikTok Ads,Performance_Search,SMB,GO,1,388.66,active
91376,2024-08-03,TikTok Ads,Performance_Search,SMB,MG,1,270.98,active
91377,2024-08-03,TikTok Ads,Performance_Search,Mid-Market,BA,1,328.57,active
91378,2024-08-03,TikTok Ads,Performance_Search,SMB,RS,1,136.0,churned
91379,2024-08-03,TikTok Ads,Performance_Search,SMB,SP,2,526.93,active
91380,2024-08-03,TikTok Ads,Performance_Search,SMB,SP,1,87.02,active
91381,2024-08-03,TikTok Ads,Performance_Search,SMB,RJ,1,110.93,active
91382,2024-08-03,TikTok Ads,Performance_Search,Enterprise,RS,3,3037.5,active
91383,2024-08-03,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,1261.65,active
91384,2024-08-03,TikTok Ads,Performance_Shopping,SMB,RS,1,86.68,active
91385,2024-08-03,TikTok Ads,Performance_Shopping,Mid-Market,CE,2,1442.97,active
91386,2024-08-03,TikTok Ads,Performance_Shopping,SMB,SP,1,101.42,churned
91387,2024-08-03,TikTok Ads,Performance_Shopping,SMB,SC,1,227.45,active
91388,2024-08-03,TikTok Ads,Performance_Shopping,SMB,RJ,1,376.39,churned
91389,2024-08-03,TikTok Ads,Performance_Shopping,SMB,SP,1,90.41,active
91390,2024-08-03,TikTok Ads,Performance_Shopping,Mid-Market,PR,1,1107.45,active
91391,2024-08-03,TikTok Ads,Performance_Shopping,Enterprise,PR,1,1334.72,active
91392,2024-08-03,TikTok Ads,Performance_Shopping,SMB,RJ,1,121.44,active
91393,2024-08-03,TikTok Ads,Performance_Shopping,SMB,CE,1,205.81,active
91394,2024-08-03,TikTok Ads,Remarketing_Display,SMB,MG,2,282.99,active
91395,2024-08-03,TikTok Ads,Remarketing_Display,Mid-Market,MG,1,230.81,active
91396,2024-08-03,TikTok Ads,Remarketing_Display,SMB,MG,1,351.04,churned
91397,2024-08-03,TikTok Ads,Remarketing_Display,Enterprise,PR,1,1397.44,active
91398,2024-08-03,TikTok Ads,Remarketing_Display,Enterprise,RS,1,778.34,active
91399,2024-08-03,TikTok Ads,Remarketing_Display,SMB,MG,1,93.55,active
91400,2024-08-03,TikTok Ads,Remarketing_Display,SMB,RJ,1,307.64,active
91401,2024-08-03,TikTok Ads,Remarketing_Display,SMB,SC,1,87.92,active
91402,2024-08-03,TikTok Ads,Remarketing_Display,SMB,RJ,1,118.99,active
91403,2024-08-03,TikTok Ads,Remarketing_Display,Mid-Market,RS,1,369.88,active
91404,2024-08-03,TikTok Ads,Remarketing_Display,SMB,MG,1,121.91,active
91405,2024-08-03,TikTok Ads,Remarketing_Display,SMB,SP,1,83.43,active
91406,2024-08-03,TikTok Ads,Remarketing_Display,Mid-Market,RS,1,230.8,active
91407,2024-08-03,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,394.32,active
91408,2024-08-03,TikTok Ads,Video_Awareness_Amplo,Enterprise,RS,1,826.72,active
91409,2024-08-03,TikTok Ads,Video_Awareness_Amplo,SMB,SC,1,127.35,active
91410,2024-08-04,Google Ads,Display_Generico,Mid-Market,RJ,1,1037.53,churned
91411,2024-08-04,Google Ads,Lead_Generation,SMB,SP,2,477.53,active
91412,2024-08-04,Google Ads,Lead_Generation,Mid-Market,CE,3,3235.33,active
91413,2024-08-04,Google Ads,Lead_Generation,Mid-Market,RJ,2,1854.23,active
91414,2024-08-04,Google Ads,Lead_Generation,SMB,SP,1,282.3,active
91415,2024-08-04,Google Ads,Lead_Generation,SMB,GO,1,321.78,active
91416,2024-08-04,Google Ads,Lead_Generation,SMB,SP,1,287.45,active
91417,2024-08-04,Google Ads,Lead_Generation,Enterprise,RJ,1,772.77,active
91418,2024-08-04,Google Ads,Lead_Generation,Mid-Market,SP,1,653.73,active
91419,2024-08-04,Google Ads,Performance_Search,Enterprise,RJ,1,615.81,active
91420,2024-08-04,Google Ads,Performance_Search,Mid-Market,SC,1,355.28,active
91421,2024-08-04,Google Ads,Performance_Search,SMB,RJ,1,104.52,active
91422,2024-08-04,Google Ads,Performance_Search,SMB,MG,1,135.21,churned
91423,2024-08-04,Google Ads,Performance_Search,SMB,SP,1,385.66,active
91424,2024-08-04,Google Ads,Performance_Shopping,SMB,SP,1,232.41,active
91425,2024-08-04,Google Ads,Performance_Shopping,SMB,PR,1,339.84,active
91426,2024-08-04,Google Ads,Performance_Shopping,Mid-Market,GO,2,1468.64,active
91427,2024-08-04,Google Ads,Performance_Shopping,Mid-Market,SC,2,1648.52,active
91428,2024-08-04,Google Ads,Performance_Shopping,SMB,SP,2,441.18,churned
91429,2024-08-04,Google Ads,Performance_Shopping,Mid-Market,RJ,2,1509.09,active
91430,2024-08-04,Google Ads,Performance_Shopping,SMB,GO,1,107.57,active
91431,2024-08-04,Google Ads,Remarketing_Display,SMB,SP,1,301.0,active
91432,2024-08-04,Google Ads,Remarketing_Display,Mid-Market,MG,1,1056.38,active
91433,2024-08-04,Google Ads,Remarketing_Display,Mid-Market,RS,1,326.05,churned
91434,2024-08-04,Google Ads,Remarketing_Display,Mid-Market,RJ,1,849.3,active
91435,2024-08-04,Meta Ads,Display_Generico,SMB,SC,1,247.38,active
91436,2024-08-04,Meta Ads,Display_Generico,SMB,SP,1,118.18,churned
91437,2024-08-04,Meta Ads,Lead_Generation,SMB,MG,1,106.93,active
91438,2024-08-04,Meta Ads,Lead_Generation,SMB,CE,1,249.72,active
91439,2024-08-04,Meta Ads,Lead_Generation,SMB,RJ,1,136.14,active
91440,2024-08-04,Meta Ads,Lead_Generation,SMB,SP,1,85.92,active
91441,2024-08-04,Meta Ads,Lead_Generation,SMB,RS,1,226.95,churned
91442,2024-08-04,Meta Ads,Performance_Search,Mid-Market,BA,1,202.1,active
91443,2024-08-04,Meta Ads,Performance_Search,Mid-Market,MG,1,280.0,active
91444,2024-08-04,Meta Ads,Performance_Search,Enterprise,GO,1,840.43,active
91445,2024-08-04,Meta Ads,Performance_Search,SMB,SP,1,110.39,active
91446,2024-08-04,Meta Ads,Performance_Search,SMB,SP,1,280.01,active
91447,2024-08-04,Meta Ads,Performance_Search,Mid-Market,SP,2,528.93,active
91448,2024-08-04,Meta Ads,Performance_Shopping,Mid-Market,SP,1,1078.84,active
91449,2024-08-04,Meta Ads,Performance_Shopping,Enterprise,RJ,1,1185.23,active
91450,2024-08-04,Meta Ads,Performance_Shopping,SMB,SP,1,90.42,active
91451,2024-08-04,Meta Ads,Remarketing_Display,SMB,SP,1,256.59,churned
91452,2024-08-04,Meta Ads,Remarketing_Display,SMB,MG,2,595.64,active
91453,2024-08-04,Meta Ads,Remarketing_Display,SMB,SC,1,214.14,active
91454,2024-08-04,Meta Ads,Remarketing_Display,SMB,MG,1,135.95,active
91455,2024-08-04,Meta Ads,Remarketing_Display,Enterprise,CE,1,1162.56,active
91456,2024-08-04,Meta Ads,Video_Awareness_Amplo,Mid-Market,CE,1,358.38,active
91457,2024-08-04,Meta Ads,Video_Awareness_Amplo,SMB,PR,1,232.06,active
91458,2024-08-04,TikTok Ads,Display_Generico,SMB,SP,1,221.91,active
91459,2024-08-04,TikTok Ads,Display_Generico,SMB,PE,1,118.85,active
91460,2024-08-04,TikTok Ads,Lead_Generation,SMB,PR,1,238.45,active
91461,2024-08-04,TikTok Ads,Lead_Generation,Enterprise,SP,1,888.61,churned
91462,2024-08-04,TikTok Ads,Lead_Generation,SMB,MG,1,121.51,active
91463,2024-08-04,TikTok Ads,Lead_Generation,Mid-Market,SP,1,384.53,churned
91464,2024-08-04,TikTok Ads,Lead_Generation,SMB,PE,3,521.03,active
91465,2024-08-04,TikTok Ads,Lead_Generation,SMB,SP,1,89.4,active
91466,2024-08-04,TikTok Ads,Lead_Generation,Enterprise,RJ,1,729.47,active
91467,2024-08-04,TikTok Ads,Lead_Generation,Mid-Market,PE,2,644.79,active
91468,2024-08-04,TikTok Ads,Lead_Generation,Mid-Market,RJ,1,873.71,active
91469,2024-08-04,TikTok Ads,Lead_Generation,Mid-Market,SP,1,310.74,active
91470,2024-08-04,TikTok Ads,Lead_Generation,Mid-Market,DF,1,208.34,active
91471,2024-08-04,TikTok Ads,Lead_Generation,SMB,BA,1,123.84,active
91472,2024-08-04,TikTok Ads,Lead_Generation,SMB,RJ,1,251.17,active
91473,2024-08-04,TikTok Ads,Lead_Generation,SMB,MG,1,79.44,active
91474,2024-08-04,TikTok Ads,Lead_Generation,SMB,SP,1,229.69,active
91475,2024-08-04,TikTok Ads,Performance_Search,SMB,MG,1,80.41,active
91476,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,1,374.09,active
91477,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,3,822.15,active
91478,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,1,140.15,active
91479,2024-08-04,TikTok Ads,Performance_Search,SMB,BA,1,121.88,churned
91480,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,1,147.74,active
91481,2024-08-04,TikTok Ads,Performance_Search,Mid-Market,RS,1,234.81,active
91482,2024-08-04,TikTok Ads,Performance_Search,Mid-Market,MG,1,733.23,active
91483,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,1,242.79,active
91484,2024-08-04,TikTok Ads,Performance_Search,SMB,DF,1,284.23,churned
91485,2024-08-04,TikTok Ads,Performance_Search,Mid-Market,RS,1,253.5,active
91486,2024-08-04,TikTok Ads,Performance_Search,SMB,MG,1,219.1,active
91487,2024-08-04,TikTok Ads,Performance_Search,Enterprise,BA,1,1397.09,active
91488,2024-08-04,TikTok Ads,Performance_Search,SMB,PE,1,126.33,active
91489,2024-08-04,TikTok Ads,Performance_Search,Mid-Market,BA,1,680.73,churned
91490,2024-08-04,TikTok Ads,Performance_Search,Mid-Market,SP,1,268.45,active
91491,2024-08-04,TikTok Ads,Performance_Search,SMB,SP,2,612.97,churned
91492,2024-08-04,TikTok Ads,Performance_Search,SMB,MG,1,122.99,churned
91493,2024-08-04,TikTok Ads,Performance_Search,Enterprise,SP,1,1219.59,churned
91494,2024-08-04,TikTok Ads,Performance_Search,Enterprise,CE,1,762.66,active
91495,2024-08-04,TikTok Ads,Performance_Shopping,SMB,SP,1,344.97,active
91496,2024-08-04,TikTok Ads,Performance_Shopping,SMB,MG,1,255.28,churned
91497,2024-08-04,TikTok Ads,Performance_Shopping,SMB,BA,1,112.94,active
91498,2024-08-04,TikTok Ads,Performance_Shopping,SMB,BA,1,236.08,churned
91499,2024-08-04,TikTok Ads,Performance_Shopping,Mid-Market,RJ,1,344.87,active
91500,2024-08-04,TikTok Ads,Performance_Shopping,SMB,SP,1,360.03,active
91501,2024-08-04,TikTok Ads,Performance_Shopping,SMB,RJ,1,314.45,active
91502,2024-08-04,TikTok Ads,Performance_Shopping,SMB,PE,1,131.85,active
91503,2024-08-04,TikTok Ads,Performance_Shopping,SMB,PR,1,354.41,active
91504,2024-08-04,TikTok Ads,Performance_Shopping,SMB,BA,1,385.4,active
91505,2024-08-04,TikTok Ads,Performance_Shopping,SMB,SP,1,135.83,active
91506,2024-08-04,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,276.69,active
91507,2024-08-04,TikTok Ads,Performance_Shopping,Enterprise,ES,1,913.67,active
91508,2024-08-04,TikTok Ads,Performance_Shopping,Mid-Market,RS,1,1030.26,active
91509,2024-08-04,TikTok Ads,Performance_Shopping,SMB,SC,1,132.75,active
91510,2024-08-04,TikTok Ads,Performance_Shopping,SMB,SC,1,322.07,active
91511,2024-08-04,TikTok Ads,Performance_Shopping,SMB,CE,1,99.64,active
91512,2024-08-04,TikTok Ads,Remarketing_Display,Mid-Market,BA,1,356.54,churned
91513,2024-08-04,TikTok Ads,Remarketing_Display,SMB,GO,1,103.99,active
91514,2024-08-04,TikTok Ads,Remarketing_Display,SMB,PR,1,91.53,active
91515,2024-08-04,TikTok Ads,Remarketing_Display,SMB,PR,1,145.68,churned
91516,2024-08-04,TikTok Ads,Remarketing_Display,Mid-Market,GO,1,1357.61,active
91517,2024-08-04,TikTok Ads,Video_Awareness_Amplo,SMB,SC,1,120.92,active
91518,2024-08-04,TikTok Ads,Video_Awareness_Amplo,SMB,BA,1,291.41,active
91519,2024-08-04,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SP,1,349.02,active
91520,2024-08-04,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SP,1,1380.65,active
91521,2024-08-04,TikTok Ads,Video_Awareness_Amplo,Mid-Market,PE,1,207.34,active
91522,2024-08-04,TikTok Ads,Video_Awareness_Amplo,Mid-Market,BA,2,589.4,active
91523,2024-08-04,TikTok Ads,Video_Awareness_Amplo,SMB,RS,1,127.6,active
91524,2024-08-04,TikTok Ads,Video_Awareness_Amplo,SMB,MG,2,314.19,active
91525,2024-08-04,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,86.24,active
91526,2024-08-05,Google Ads,Display_Generico,Mid-Market,CE,1,262.44,active
91527,2024-08-05,Google Ads,Lead_Generation,SMB,RJ,1,315.83,active
91528,2024-08-05,Google Ads,Lead_Generation,Mid-Market,BA,1,843.08,active
91529,2024-08-05,Google Ads,Lead_Generation,Mid-Market,SP,2,1738.33,active
91530,2024-08-05,Google Ads,Lead_Generation,SMB,MG,1,128.25,active
91531,2024-08-05,Google Ads,Lead_Generation,Mid-Market,PR,2,1697.89,active
91532,2024-08-05,Google Ads,Lead_Generation,SMB,SP,2,228.26,active
91533,2024-08-05,Google Ads,Lead_Generation,Enterprise,SP,1,1165.23,active
91534,2024-08-05,Google Ads,Lead_Generation,SMB,MG,1,94.29,active
91535,2024-08-05,Google Ads,Lead_Generation,Mid-Market,SC,1,705.36,active
91536,2024-08-05,Google Ads,Lead_Generation,SMB,SP,2,403.98,active
91537,2024-08-05,Google Ads,Lead_Generation,SMB,SP,1,121.69,active
91538,2024-08-05,Google Ads,Performance_Search,SMB,SP,1,223.76,active
91539,2024-08-05,Google Ads,Performance_Search,SMB,SP,1,115.63,active
91540,2024-08-05,Google Ads,Performance_Search,SMB,MG,3,602.23,active
91541,2024-08-05,Google Ads,Performance_Search,Mid-Market,SP,2,1617.73,active
91542,2024-08-05,Google Ads,Performance_Search,Enterprise,SC,1,891.72,active
91543,2024-08-05,Google Ads,Performance_Search,SMB,SP,1,141.67,active
91544,2024-08-05,Google Ads,Performance_Search,SMB,PR,1,98.4,active
91545,2024-08-05,Google Ads,Performance_Search,Enterprise,RS,1,1049.63,active
91546,2024-08-05,Google Ads,Performance_Search,SMB,CE,1,220.93,active
91547,2024-08-05,Google Ads,Performance_Search,Enterprise,PR,1,1303.0,churned
91548,2024-08-05,Google Ads,Performance_Search,Mid-Market,PR,1,321.27,active
91549,2024-08-05,Google Ads,Performance_Shopping,SMB,RJ,1,108.63,active
91550,2024-08-05,Google Ads,Performance_Shopping,SMB,RJ,2,296.22,active
91551,2024-08-05,Google Ads,Performance_Shopping,SMB,SP,1,217.14,churned
91552,2024-08-05,Google Ads,Performance_Shopping,SMB,RJ,1,132.89,active
91553,2024-08-05,Google Ads,Performance_Shopping,SMB,MG,1,111.64,active
91554,2024-08-05,Google Ads,Performance_Shopping,Enterprise,SP,1,838.62,active
91555,2024-08-05,Google Ads,Performance_Shopping,Mid-Market,SC,2,589.92,active
91556,2024-08-05,Google Ads,Performance_Shopping,Mid-Market,PR,1,269.82,active
91557,2024-08-05,Google Ads,Performance_Shopping,SMB,PR,1,225.83,active
91558,2024-08-05,Google Ads,Performance_Shopping,SMB,PR,1,104.38,active
91559,2024-08-05,Google Ads,Remarketing_Display,SMB,SC,1,245.9,churned
91560,2024-08-05,Google Ads,Remarketing_Display,SMB,PR,1,358.24,active
91561,2024-08-05,Google Ads,Remarketing_Display,SMB,PR,1,202.65,active
91562,2024-08-05,Google Ads,Remarketing_Display,SMB,MG,1,217.81,active
91563,2024-08-05,Google Ads,Video_Awareness_Amplo,SMB,MG,1,83.49,active
91564,2024-08-05,Meta Ads,Display_Generico,SMB,SP,1,343.79,active
91565,2024-08-05,Meta Ads,Display_Generico,SMB,SC,1,120.34,active
91566,2024-08-05,Meta Ads,Display_Generico,Mid-Market,DF,1,325.66,active
91567,2024-08-05,Meta Ads,Lead_Generation,Mid-Market,PR,1,343.93,churned
91568,2024-08-05,Meta Ads,Lead_Generation,SMB,SP,1,86.24,active
91569,2024-08-05,Meta Ads,Lead_Generation,SMB,SC,2,289.04,active
91570,2024-08-05,Meta Ads,Lead_Generation,SMB,MG,1,255.43,active
91571,2024-08-05,Meta Ads,Lead_Generation,Mid-Market,MG,1,623.23,active
91572,2024-08-05,Meta Ads,Lead_Generation,SMB,SP,1,343.21,active
91573,2024-08-05,Meta Ads,Lead_Generation,SMB,MG,1,85.85,active
91574,2024-08-05,Meta Ads,Lead_Generation,Mid-Market,SP,1,243.65,active
91575,2024-08-05,Meta Ads,Lead_Generation,SMB,BA,1,276.17,active
91576,2024-08-05,Meta Ads,Lead_Generation,Mid-Market,SP,1,1116.77,churned
91577,2024-08-05,Meta Ads,Lead_Generation,SMB,SP,1,98.47,active
91578,2024-08-05,Meta Ads,Lead_Generation,SMB,SP,1,106.05,active
91579,2024-08-05,Meta Ads,Lead_Generation,SMB,MG,1,323.61,active
91580,2024-08-05,Meta Ads,Lead_Generation,SMB,MG,2,357.92,active
91581,2024-08-05,Meta Ads,Lead_Generation,Mid-Market,ES,1,218.69,active
91582,2024-08-05,Meta Ads,Performance_Search,SMB,RJ,1,224.28,active
91583,2024-08-05,Meta Ads,Performance_Search,Mid-Market,RJ,1,270.04,active
91584,2024-08-05,Meta Ads,Performance_Search,SMB,SC,1,91.08,active
91585,2024-08-05,Meta Ads,Performance_Search,Mid-Market,PE,2,601.55,churned
91586,2024-08-05,Meta Ads,Performance_Search,SMB,PR,1,211.14,active
91587,2024-08-05,Meta Ads,Performance_Search,Mid-Market,GO,1,256.39,active
91588,2024-08-05,Meta Ads,Performance_Search,SMB,SP,2,307.67,active
91589,2024-08-05,Meta Ads,Performance_Search,Enterprise,SP,1,855.62,active
91590,2024-08-05,Meta Ads,Performance_Search,SMB,RS,2,731.26,active
91591,2024-08-05,Meta Ads,Performance_Search,Mid-Market,RS,1,1226.56,active
91592,2024-08-05,Meta Ads,Performance_Search,Mid-Market,PE,1,1432.5,churned
91593,2024-08-05,Meta Ads,Performance_Search,Mid-Market,RJ,1,287.37,active
91594,2024-08-05,Meta Ads,Performance_Shopping,SMB,SP,1,122.18,active
91595,2024-08-05,Meta Ads,Performance_Shopping,SMB,CE,1,212.87,churned
91596,2024-08-05,Meta Ads,Performance_Shopping,Mid-Market,RJ,1,310.92,active
91597,2024-08-05,Meta Ads,Performance_Shopping,SMB,SP,1,100.09,active
91598,2024-08-05,Meta Ads,Performance_Shopping,SMB,PE,1,218.97,churned
91599,2024-08-05,Meta Ads,Performance_Shopping,SMB,CE,1,129.38,active
91600,2024-08-05,Meta Ads,Performance_Shopping,SMB,BA,1,81.84,active
91601,2024-08-05,Meta Ads,Performance_Shopping,Mid-Market,DF,1,298.63,active
91602,2024-08-05,Meta Ads,Performance_Shopping,Enterprise,SP,1,745.39,active
91603,2024-08-05,Meta Ads,Performance_Shopping,Enterprise,RS,1,1082.48,active
91604,2024-08-05,Meta Ads,Performance_Shopping,Mid-Market,SP,1,1431.61,churned
91605,2024-08-05,Meta Ads,Performance_Shopping,Mid-Market,ES,1,325.82,active
91606,2024-08-05,Meta Ads,Performance_Shopping,Mid-Market,CE,1,251.1,active
91607,2024-08-05,Meta Ads,Performance_Shopping,SMB,SC,1,301.1,active
91608,2024-08-05,Meta Ads,Performance_Shopping,Enterprise,ES,1,763.95,active
91609,2024-08-05,Meta Ads,Remarketing_Display,SMB,MG,1,146.52,churned
91610,2024-08-05,Meta Ads,Remarketing_Display,Mid-Market,SP,1,394.16,active
91611,2024-08-05,Meta Ads,Remarketing_Display,SMB,RJ,1,236.88,active
91612,2024-08-05,Meta Ads,Remarketing_Display,Mid-Market,PE,1,675.19,active
91613,2024-08-05,Meta Ads,Remarketing_Display,SMB,DF,1,94.27,active
91614,2024-08-05,Meta Ads,Remarketing_Display,SMB,RJ,1,79.6,active
91615,2024-08-05,Meta Ads,Remarketing_Display,SMB,SP,2,632.97,active
91616,2024-08-05,Meta Ads,Remarketing_Display,SMB,MG,1,324.21,active
91617,2024-08-05,Meta Ads,Video_Awareness_Amplo,SMB,SP,1,289.95,active
91618,2024-08-05,Meta Ads,Video_Awareness_Amplo,Mid-Market,PR,2,567.49,active
91619,2024-08-05,Meta Ads,Video_Awareness_Amplo,SMB,PR,1,123.08,active
91620,2024-08-05,Meta Ads,Video_Awareness_Amplo,SMB,MG,1,376.84,active
91621,2024-08-05,Meta Ads,Video_Awareness_Amplo,SMB,MG,1,257.13,churned
91622,2024-08-05,TikTok Ads,Display_Generico,Enterprise,SP,1,1174.68,churned
91623,2024-08-05,TikTok Ads,Display_Generico,SMB,CE,1,108.22,churned
91624,2024-08-05,TikTok Ads,Lead_Generation,Mid-Market,ES,1,613.64,active
91625,2024-08-05,TikTok Ads,Lead_Generation,Enterprise,MG,1,947.57,active
91626,2024-08-05,TikTok Ads,Lead_Generation,SMB,GO,2,482.6,churned
91627,2024-08-05,TikTok Ads,Lead_Generation,SMB,ES,1,294.49,active
91628,2024-08-05,TikTok Ads,Lead_Generation,SMB,GO,1,248.85,active
91629,2024-08-05,TikTok Ads,Lead_Generation,Mid-Market,BA,1,239.93,churned
91630,2024-08-05,TikTok Ads,Lead_Generation,Mid-Market,RJ,1,346.03,active
91631,2024-08-05,TikTok Ads,Lead_Generation,SMB,SC,1,212.92,active
91632,2024-08-05,TikTok Ads,Lead_Generation,SMB,SP,1,143.26,active
91633,2024-08-05,TikTok Ads,Lead_Generation,SMB,MG,1,372.21,active
91634,2024-08-05,TikTok Ads,Lead_Generation,Enterprise,SP,1,694.71,active
91635,2024-08-05,TikTok Ads,Lead_Generation,SMB,GO,1,134.94,active
91636,2024-08-05,TikTok Ads,Lead_Generation,SMB,SP,1,102.14,active
91637,2024-08-05,TikTok Ads,Lead_Generation,SMB,SP,1,144.14,active
91638,2024-08-05,TikTok Ads,Lead_Generation,SMB,MG,1,217.45,active
91639,2024-08-05,TikTok Ads,Lead_Generation,SMB,SP,1,124.88,active
91640,2024-08-05,TikTok Ads,Lead_Generation,SMB,RS,1,87.11,active
91641,2024-08-05,TikTok Ads,Lead_Generation,Mid-Market,PR,1,342.68,active
91642,2024-08-05,TikTok Ads,Lead_Generation,SMB,MG,1,269.68,active
91643,2024-08-05,TikTok Ads,Lead_Generation,SMB,RJ,1,289.95,churned
91644,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,CE,1,335.14,active
91645,2024-08-05,TikTok Ads,Performance_Search,SMB,SP,1,103.99,active
91646,2024-08-05,TikTok Ads,Performance_Search,SMB,RJ,1,233.87,active
91647,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,RJ,1,1398.71,active
91648,2024-08-05,TikTok Ads,Performance_Search,SMB,BA,1,274.2,active
91649,2024-08-05,TikTok Ads,Performance_Search,Enterprise,RJ,1,1370.35,active
91650,2024-08-05,TikTok Ads,Performance_Search,SMB,SC,1,138.79,active
91651,2024-08-05,TikTok Ads,Performance_Search,SMB,GO,1,98.79,active
91652,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,SP,1,798.11,active
91653,2024-08-05,TikTok Ads,Performance_Search,SMB,SP,1,341.3,active
91654,2024-08-05,TikTok Ads,Performance_Search,SMB,RJ,1,371.58,active
91655,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,SC,1,395.8,active
91656,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,RS,2,461.44,active
91657,2024-08-05,TikTok Ads,Performance_Search,SMB,MG,1,133.65,active
91658,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,SP,1,389.23,churned
91659,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,SP,2,1497.42,churned
91660,2024-08-05,TikTok Ads,Performance_Search,SMB,MG,1,345.53,active
91661,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,SP,1,1239.53,active
91662,2024-08-05,TikTok Ads,Performance_Search,SMB,DF,2,579.76,active
91663,2024-08-05,TikTok Ads,Performance_Search,Mid-Market,PR,1,288.64,active
91664,2024-08-05,TikTok Ads,Performance_Search,Enterprise,SC,1,918.71,active
91665,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,RJ,1,818.69,active
91666,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,273.09,active
91667,2024-08-05,TikTok Ads,Performance_Shopping,SMB,RJ,1,367.67,active
91668,2024-08-05,TikTok Ads,Performance_Shopping,SMB,SP,1,85.12,active
91669,2024-08-05,TikTok Ads,Performance_Shopping,SMB,RJ,1,129.46,active
91670,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,GO,1,310.57,active
91671,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,PE,1,1140.44,active
91672,2024-08-05,TikTok Ads,Performance_Shopping,SMB,BA,1,327.01,active
91673,2024-08-05,TikTok Ads,Performance_Shopping,SMB,SP,1,339.32,active
91674,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,611.12,active
91675,2024-08-05,TikTok Ads,Performance_Shopping,SMB,MG,2,639.65,active
91676,2024-08-05,TikTok Ads,Performance_Shopping,Enterprise,MG,2,2010.85,active
91677,2024-08-05,TikTok Ads,Performance_Shopping,Enterprise,SP,2,1664.7,active
91678,2024-08-05,TikTok Ads,Performance_Shopping,SMB,MG,1,128.17,active
91679,2024-08-05,TikTok Ads,Performance_Shopping,Enterprise,RJ,2,2184.54,active
91680,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,RJ,1,396.33,active
91681,2024-08-05,TikTok Ads,Performance_Shopping,Mid-Market,GO,1,848.01,churned
91682,2024-08-05,TikTok Ads,Performance_Shopping,SMB,SC,1,254.88,active
91683,2024-08-05,TikTok Ads,Performance_Shopping,SMB,MG,2,492.18,active
91684,2024-08-05,TikTok Ads,Performance_Shopping,Enterprise,PR,1,739.7,active
91685,2024-08-05,TikTok Ads,Performance_Shopping,Enterprise,PE,1,747.48,active
91686,2024-08-05,TikTok Ads,Performance_Shopping,SMB,RJ,1,321.76,active
91687,2024-08-05,TikTok Ads,Performance_Shopping,SMB,BA,1,120.92,active
91688,2024-08-05,TikTok Ads,Performance_Shopping,SMB,MG,2,608.94,active
91689,2024-08-05,TikTok Ads,Performance_Shopping,SMB,RJ,1,90.93,active
91690,2024-08-05,TikTok Ads,Performance_Shopping,SMB,RS,1,344.96,churned
91691,2024-08-05,TikTok Ads,Remarketing_Display,SMB,SP,1,127.26,active
91692,2024-08-05,TikTok Ads,Remarketing_Display,SMB,SP,2,496.52,churned
